Action_ID,R_S_Yaw,R_S_Pitch,R_S_Roll,R_E_Yaw,R_E_Pitch,R_E_Roll,R_W_Yaw,R_W_Pitch,R_W_Roll,L_S_Yaw,L_S_Pitch,L_S_Roll,L_E_Yaw,L_E_Pitch,L_E_Roll,L_W_Yaw,L_W_Pitch,L_W_Roll
4,-28.90,27.85,27.69,-17.41,-2.87,-74.56,-22.85,5.39,-9.30,-27.34,22.99,-38.97,-14.69,1.34,77.76,-24.99,-13.99,-3.30
4,-28.90,27.85,27.69,-17.41,-2.87,-74.56,-22.85,5.39,-9.30,-27.34,22.99,-38.97,-14.69,1.34,77.76,-24.99,-13.99,-3.30
4,-28.90,27.85,27.69,-17.41,-2.87,-74.56,-22.85,6.29,-9.20,-27.41,22.82,-39.27,-14.69,1.34,77.76,-24.99,-13.99,-3.30
4,-28.90,27.85,27.69,-17.41,-2.87,-74.56,-22.85,6.29,-9.20,-27.41,22.82,-39.27,-14.69,1.34,77.76,-24.99,-13.99,-3.30
4,-28.90,27.85,27.69,-17.41,-2.87,-74.56,-22.85,6.29,-9.20,-27.41,22.82,-39.27,-14.13,0.98,77.51,-24.99,-13.99,-3.30
4,-28.90,27.85,27.69,-17.34,-2.87,-74.44,-22.85,6.29,-9.20,-27.41,22.82,-39.27,-14.13,0.98,77.51,-25.89,-12.31,-2.50
4,-27.01,27.43,27.34,-17.34,-2.87,-74.44,-22.85,6.29,-9.20,-27.41,22.82,-39.27,-14.13,0.98,77.51,-25.89,-12.31,-2.50
4,-27.01,27.43,27.34,-17.34,-2.87,-74.44,-22.85,6.29,-9.20,-27.41,22.82,-39.27,-14.13,0.98,77.51,-25.89,-12.31,-2.50
4,-27.01,27.43,27.34,-17.34,-2.87,-74.44,-22.85,6.29,-9.20,-27.16,22.83,-39.12,-14.13,0.98,77.51,-25.89,-12.31,-2.50
4,-27.01,27.43,27.34,-17.34,-2.87,-74.44,-23.85,5.65,-10.06,-27.16,22.83,-39.12,-14.13,0.98,77.51,-25.89,-12.31,-2.50
4,-27.01,27.43,27.34,-17.34,-2.87,-74.44,-23.85,5.65,-10.06,-27.16,22.83,-39.12,-14.13,0.98,77.51,-25.89,-12.31,-2.50
4,-27.01,27.43,27.34,-17.32,-2.84,-74.45,-23.85,5.65,-10.06,-27.16,22.83,-39.12,-15.46,0.34,76.84,-26.10,-13.45,-3.33
4,-25.15,26.99,26.85,-17.32,-2.84,-74.45,-23.85,5.65,-10.06,-27.16,22.83,-39.12,-15.46,0.34,76.84,-26.10,-13.45,-3.33
4,-25.15,26.99,26.85,-17.32,-2.84,-74.45,-23.85,5.65,-10.06,-27.16,22.83,-39.12,-15.46,0.34,76.84,-26.10,-13.45,-3.33
4,-25.15,26.99,26.85,-17.32,-2.84,-74.45,-23.85,5.65,-10.06,-27.27,22.79,-39.44,-15.46,0.34,76.84,-26.10,-13.45,-3.33
4,-25.15,26.99,26.85,-17.32,-2.84,-74.45,-23.24,6.08,-9.02,-27.27,22.79,-39.44,-15.46,0.34,76.84,-26.10,-13.45,-3.33
4,-25.15,26.99,26.85,-17.32,-2.84,-74.45,-23.24,6.08,-9.02,-27.27,22.79,-39.44,-15.46,0.34,76.84,-26.10,-13.45,-3.33
4,-25.15,26.99,26.85,-17.28,-2.87,-74.54,-23.24,6.08,-9.02,-27.27,22.79,-39.44,-15.46,0.34,76.84,-27.56,-12.73,-1.99
4,-25.15,26.99,26.85,-17.28,-2.87,-74.54,-23.24,6.08,-9.02,-27.27,22.79,-39.44,-15.56,0.54,77.98,-27.56,-12.73,-1.99
4,-23.29,26.53,26.39,-17.28,-2.87,-74.54,-23.24,6.08,-9.02,-27.27,22.79,-39.44,-15.56,0.54,77.98,-27.56,-12.73,-1.99
4,-23.29,26.53,26.39,-17.28,-2.87,-74.54,-23.24,6.08,-9.02,-27.17,22.47,-39.30,-15.56,0.54,77.98,-27.56,-12.73,-1.99
4,-23.29,26.53,26.39,-17.28,-2.87,-74.54,-23.24,6.08,-9.02,-27.17,22.47,-39.30,-15.56,0.54,77.98,-27.56,-12.73,-1.99
4,-23.29,26.53,26.39,-17.28,-2.87,-74.54,-22.59,6.02,-9.39,-27.17,22.47,-39.30,-15.56,0.54,77.98,-27.56,-12.73,-1.99
4,-23.29,26.53,26.39,-17.26,-2.83,-74.60,-22.59,6.02,-9.39,-27.17,22.47,-39.30,-15.56,0.54,77.98,-27.35,-12.98,-3.37
4,-23.29,26.53,26.39,-17.26,-2.83,-74.60,-22.59,6.02,-9.39,-27.17,22.47,-39.30,-16.15,0.72,78.59,-27.35,-12.98,-3.37
4,-21.34,26.13,25.99,-17.26,-2.83,-74.60,-22.59,6.02,-9.39,-27.17,22.47,-39.30,-16.15,0.72,78.59,-27.35,-12.98,-3.37
4,-21.34,26.13,25.99,-17.26,-2.83,-74.60,-22.59,6.02,-9.39,-26.74,22.82,-39.04,-16.15,0.72,78.59,-27.35,-12.98,-3.37
4,-21.34,26.13,25.99,-17.26,-2.83,-74.60,-22.59,6.02,-9.39,-26.74,22.82,-39.04,-16.15,0.72,78.59,-27.35,-12.98,-3.37
4,-21.34,26.13,25.99,-17.26,-2.83,-74.60,-23.46,6.28,-9.28,-26.74,22.82,-39.04,-16.15,0.72,78.59,-27.35,-12.98,-3.37
4,-21.34,26.13,25.99,-17.24,-2.86,-74.50,-23.46,6.28,-9.28,-26.74,22.82,-39.04,-16.15,0.72,78.59,-28.39,-13.20,-1.94
4,-21.34,26.13,25.99,-17.24,-2.86,-74.50,-23.46,6.28,-9.28,-26.74,22.82,-39.04,-16.15,0.72,78.59,-28.39,-13.20,-1.94
4,-19.39,25.74,25.53,-17.24,-2.86,-74.50,-23.46,6.28,-9.28,-26.74,22.82,-39.04,-17.30,-0.13,78.79,-28.39,-13.20,-1.94
4,-19.39,25.74,25.53,-17.24,-2.86,-74.50,-23.46,6.28,-9.28,-26.67,22.79,-39.15,-17.30,-0.13,78.79,-28.39,-13.20,-1.94
4,-19.39,25.74,25.53,-17.24,-2.86,-74.50,-23.46,6.28,-9.28,-26.67,22.79,-39.15,-17.30,-0.13,78.79,-28.39,-13.20,-1.94
4,-19.39,25.74,25.53,-17.24,-2.86,-74.50,-23.46,6.28,-9.28,-26.67,22.79,-39.15,-17.30,-0.13,78.79,-28.39,-13.20,-1.94
4,-19.39,25.74,25.53,-17.31,-2.90,-74.59,-23.51,6.54,-10.02,-26.67,22.79,-39.15,-17.30,-0.13,78.79,-28.12,-13.40,-3.36
4,-19.39,25.74,25.53,-17.31,-2.90,-74.59,-23.51,6.54,-10.02,-26.67,22.79,-39.15,-17.30,-0.13,78.79,-28.12,-13.40,-3.36
4,-17.37,25.43,25.14,-17.31,-2.90,-74.59,-23.51,6.54,-10.02,-26.67,22.79,-39.15,-17.40,0.83,77.04,-28.12,-13.40,-3.36
4,-17.37,25.43,25.14,-17.31,-2.90,-74.59,-23.51,6.54,-10.02,-26.46,22.85,-39.12,-17.40,0.83,77.04,-28.12,-13.40,-3.36
4,-17.37,25.43,25.14,-17.31,-2.90,-74.59,-23.51,6.54,-10.02,-26.46,22.85,-39.12,-17.40,0.83,77.04,-28.12,-13.40,-3.36
4,-17.37,25.43,25.14,-17.31,-2.90,-74.59,-23.51,6.54,-10.02,-26.46,22.85,-39.12,-17.40,0.83,77.04,-28.12,-13.40,-3.36
4,-17.37,25.43,25.14,-17.31,-2.85,-74.82,-22.65,6.15,-9.71,-26.46,22.85,-39.12,-17.40,0.83,77.04,-27.73,-12.52,-3.70
4,-17.37,25.43,25.14,-17.31,-2.85,-74.82,-22.65,6.15,-9.71,-26.46,22.85,-39.12,-17.40,0.83,77.04,-27.73,-12.52,-3.70
4,-17.37,25.43,25.14,-17.31,-2.85,-74.82,-22.65,6.15,-9.71,-26.46,22.85,-39.12,-17.40,0.83,77.04,-27.73,-12.52,-3.70
4,-15.40,25.10,24.62,-17.31,-2.85,-74.82,-22.65,6.15,-9.71,-26.57,22.58,-39.36,-16.81,-0.73,77.48,-27.73,-12.52,-3.70
4,-15.40,25.10,24.62,-17.31,-2.85,-74.82,-22.65,6.15,-9.71,-26.57,22.58,-39.36,-16.81,-0.73,77.48,-27.73,-12.52,-3.70
4,-15.40,25.10,24.62,-17.31,-2.85,-74.82,-22.65,6.15,-9.71,-26.57,22.58,-39.36,-16.81,-0.73,77.48,-27.73,-12.52,-3.70
4,-15.40,25.10,24.62,-17.30,-2.82,-74.84,-22.65,6.15,-9.71,-26.57,22.58,-39.36,-16.81,-0.73,77.48,-28.46,-13.13,-2.08
4,-15.40,25.10,24.62,-17.30,-2.82,-74.84,-23.01,5.94,-9.51,-26.57,22.58,-39.36,-16.81,-0.73,77.48,-28.46,-13.13,-2.08
4,-15.40,25.10,24.62,-17.30,-2.82,-74.84,-23.01,5.94,-9.51,-26.57,22.58,-39.36,-16.81,-0.73,77.48,-28.46,-13.13,-2.08
4,-13.32,24.76,24.23,-17.30,-2.82,-74.84,-23.01,5.94,-9.51,-26.51,22.52,-39.30,-16.30,-1.93,77.56,-28.46,-13.13,-2.08
4,-13.32,24.76,24.23,-17.30,-2.82,-74.84,-23.01,5.94,-9.51,-26.51,22.52,-39.30,-16.30,-1.93,77.56,-28.46,-13.13,-2.08
4,-13.32,24.76,24.23,-17.30,-2.82,-74.84,-23.01,5.94,-9.51,-26.51,22.52,-39.30,-16.30,-1.93,77.56,-28.46,-13.13,-2.08
4,-13.32,24.76,24.23,-17.24,-2.77,-74.71,-23.01,5.94,-9.51,-26.51,22.52,-39.30,-16.30,-1.93,77.56,-26.97,-13.87,-3.19
4,-13.32,24.76,24.23,-17.24,-2.77,-74.71,-23.95,5.90,-9.58,-26.51,22.52,-39.30,-16.30,-1.93,77.56,-26.97,-13.87,-3.19
4,-13.32,24.76,24.23,-17.24,-2.77,-74.71,-23.95,5.90,-9.58,-26.51,22.52,-39.30,-16.30,-1.93,77.56,-26.97,-13.87,-3.19
4,-11.27,24.45,23.75,-17.24,-2.77,-74.71,-23.95,5.90,-9.58,-26.48,22.69,-39.36,-16.32,-0.65,78.13,-26.97,-13.87,-3.19
4,-11.27,24.45,23.75,-17.24,-2.77,-74.71,-23.95,5.90,-9.58,-26.48,22.69,-39.36,-16.32,-0.65,78.13,-26.97,-13.87,-3.19
4,-11.27,24.45,23.75,-17.24,-2.77,-74.71,-23.95,5.90,-9.58,-26.48,22.69,-39.36,-16.32,-0.65,78.13,-26.97,-13.87,-3.19
4,-11.27,24.45,23.75,-17.31,-2.78,-74.76,-23.95,5.90,-9.58,-26.48,22.69,-39.36,-16.32,-0.65,78.13,-28.02,-13.01,-2.70
4,-11.27,24.45,23.75,-17.31,-2.78,-74.76,-23.95,5.90,-9.58,-26.48,22.69,-39.36,-16.32,-0.65,78.13,-28.02,-13.01,-2.70
4,-11.27,24.45,23.75,-17.31,-2.78,-74.76,-23.85,5.74,-10.12,-26.48,22.69,-39.36,-16.32,-0.65,78.13,-28.02,-13.01,-2.70
4,-11.27,24.45,23.75,-17.31,-2.78,-74.76,-23.85,5.74,-10.12,-26.21,22.73,-39.13,-16.32,-0.65,78.13,-28.02,-13.01,-2.70
4,-9.23,24.19,23.22,-17.31,-2.78,-74.76,-23.85,5.74,-10.12,-26.21,22.73,-39.13,-15.99,0.37,79.00,-28.02,-13.01,-2.70
4,-9.23,24.19,23.22,-17.29,-2.80,-74.68,-23.85,5.74,-10.12,-26.21,22.73,-39.13,-15.99,0.37,79.00,-28.02,-13.01,-2.70
4,-9.23,24.19,23.22,-17.29,-2.80,-74.68,-23.85,5.74,-10.12,-26.21,22.73,-39.13,-15.99,0.37,79.00,-27.43,-13.38,-3.54
4,-9.23,24.19,23.22,-17.29,-2.80,-74.68,-23.85,5.74,-10.12,-26.21,22.73,-39.13,-15.99,0.37,79.00,-27.43,-13.38,-3.54
4,-9.23,24.19,23.22,-17.29,-2.80,-74.68,-22.90,6.99,-9.58,-26.21,22.73,-39.13,-15.99,0.37,79.00,-27.43,-13.38,-3.54
4,-9.23,24.19,23.22,-17.29,-2.80,-74.68,-22.90,6.99,-9.58,-26.27,22.72,-39.34,-15.99,0.37,79.00,-27.43,-13.38,-3.54
4,-7.17,24.08,22.87,-17.29,-2.80,-74.68,-22.90,6.99,-9.58,-26.27,22.72,-39.34,-16.48,-0.24,79.74,-27.43,-13.38,-3.54
4,-7.17,24.08,22.87,-17.31,-2.69,-74.64,-22.90,6.99,-9.58,-26.27,22.72,-39.34,-16.48,-0.24,79.74,-27.43,-13.38,-3.54
4,-7.17,24.08,22.87,-17.31,-2.69,-74.64,-22.90,6.99,-9.58,-26.27,22.72,-39.34,-16.48,-0.24,79.74,-28.51,-13.27,-1.85
4,-7.17,24.08,22.87,-17.31,-2.69,-74.64,-22.90,6.99,-9.58,-26.27,22.72,-39.34,-16.48,-0.24,79.74,-28.51,-13.27,-1.85
4,-7.17,24.08,22.87,-17.31,-2.69,-74.64,-22.90,6.99,-9.58,-26.27,22.72,-39.34,-16.48,-0.24,79.74,-28.51,-13.27,-1.85
4,-7.17,24.08,22.87,-17.31,-2.69,-74.64,-23.92,6.36,-9.65,-26.20,22.64,-39.28,-16.48,-0.24,79.74,-28.51,-13.27,-1.85
4,-7.17,24.08,22.87,-17.31,-2.69,-74.64,-23.92,6.36,-9.65,-26.20,22.64,-39.28,-16.48,-0.24,79.74,-28.51,-13.27,-1.85
4,-5.19,23.91,22.38,-17.32,-2.70,-74.75,-23.92,6.36,-9.65,-26.20,22.64,-39.28,-16.53,0.06,77.81,-28.51,-13.27,-1.85
4,-5.19,23.91,22.38,-17.32,-2.70,-74.75,-23.92,6.36,-9.65,-26.20,22.64,-39.28,-16.53,0.06,77.81,-28.18,-12.94,-3.23
4,-5.19,23.91,22.38,-17.32,-2.70,-74.75,-23.92,6.36,-9.65,-26.20,22.64,-39.28,-16.53,0.06,77.81,-28.18,-12.94,-3.23
4,-5.19,23.91,22.38,-17.32,-2.70,-74.75,-23.92,6.36,-9.65,-26.20,22.64,-39.28,-16.53,0.06,77.81,-28.18,-12.94,-3.23
4,-5.19,23.91,22.38,-17.32,-2.70,-74.75,-23.92,6.36,-9.65,-26.08,22.79,-39.25,-16.53,0.06,77.81,-28.18,-12.94,-3.23
4,-5.19,23.91,22.38,-17.32,-2.70,-74.75,-23.49,5.13,-9.16,-26.08,22.79,-39.25,-16.53,0.06,77.81,-28.18,-12.94,-3.23
4,-3.27,23.75,21.81,-17.30,-2.64,-74.64,-23.49,5.13,-9.16,-26.08,22.79,-39.25,-17.69,-1.42,77.48,-28.18,-12.94,-3.23
4,-3.27,23.75,21.81,-17.30,-2.64,-74.64,-23.49,5.13,-9.16,-26.08,22.79,-39.25,-17.69,-1.42,77.48,-27.25,-13.91,-2.52
4,-3.27,23.75,21.81,-17.30,-2.64,-74.64,-23.49,5.13,-9.16,-26.08,22.79,-39.25,-17.69,-1.42,77.48,-27.25,-13.91,-2.52
4,-3.27,23.75,21.81,-17.30,-2.64,-74.64,-23.49,5.13,-9.16,-26.08,22.79,-39.25,-17.69,-1.42,77.48,-27.25,-13.91,-2.52
4,-3.27,23.75,21.81,-17.30,-2.64,-74.64,-23.49,5.13,-9.16,-25.86,22.82,-39.15,-17.69,-1.42,77.48,-27.25,-13.91,-2.52
4,-3.27,23.75,21.81,-17.30,-2.64,-74.64,-24.27,5.88,-10.00,-25.86,22.82,-39.15,-17.69,-1.42,77.48,-27.25,-13.91,-2.52
4,-3.27,23.75,21.81,-17.33,-2.74,-74.56,-24.27,5.88,-10.00,-25.86,22.82,-39.15,-17.63,-0.64,78.51,-27.25,-13.91,-2.52
4,-1.29,23.61,21.34,-17.33,-2.74,-74.56,-24.27,5.88,-10.00,-25.86,22.82,-39.15,-17.63,-0.64,78.51,-27.27,-12.39,-3.26
4,-1.29,23.61,21.34,-17.33,-2.74,-74.56,-24.27,5.88,-10.00,-25.86,22.82,-39.15,-17.63,-0.64,78.51,-27.27,-12.39,-3.26
4,-1.29,23.61,21.34,-17.33,-2.74,-74.56,-24.27,5.88,-10.00,-25.86,22.82,-39.15,-17.63,-0.64,78.51,-27.27,-12.39,-3.26
4,-1.29,23.61,21.34,-17.33,-2.74,-74.56,-24.27,5.88,-10.00,-25.96,22.67,-39.27,-17.63,-0.64,78.51,-27.27,-12.39,-3.26
4,-1.29,23.61,21.34,-17.33,-2.74,-74.56,-23.92,6.05,-10.37,-25.96,22.67,-39.27,-17.63,-0.64,78.51,-27.27,-12.39,-3.26
4,-1.29,23.61,21.34,-17.32,-2.81,-74.67,-23.92,6.05,-10.37,-25.96,22.67,-39.27,-17.63,-0.64,78.51,-27.27,-12.39,-3.26
4,-1.29,23.61,21.34,-17.32,-2.81,-74.67,-23.92,6.05,-10.37,-25.96,22.67,-39.27,-18.82,-0.80,78.97,-27.84,-13.57,-2.28
4,0.82,23.25,21.32,-17.32,-2.81,-74.67,-23.92,6.05,-10.37,-25.96,22.67,-39.27,-18.82,-0.80,78.97,-27.84,-13.57,-2.28
4,0.82,23.25,21.32,-17.32,-2.81,-74.67,-23.92,6.05,-10.37,-25.96,22.67,-39.27,-18.82,-0.80,78.97,-27.84,-13.57,-2.28
4,0.82,23.25,21.32,-17.32,-2.81,-74.67,-23.92,6.05,-10.37,-25.83,22.68,-39.20,-18.82,-0.80,78.97,-27.84,-13.57,-2.28
4,0.82,23.25,21.32,-17.32,-2.81,-74.67,-23.92,6.05,-10.37,-25.83,22.68,-39.20,-18.82,-0.80,78.97,-27.84,-13.57,-2.28
4,0.82,23.25,21.32,-17.27,-2.71,-74.53,-24.05,5.81,-9.07,-25.83,22.68,-39.20,-18.82,-0.80,78.97,-27.84,-13.57,-2.28
4,0.82,23.25,21.32,-17.27,-2.71,-74.53,-24.05,5.81,-9.07,-25.83,22.68,-39.20,-18.21,-0.28,79.55,-27.70,-13.74,-2.84
4,0.82,23.25,21.32,-17.27,-2.71,-74.53,-24.05,5.81,-9.07,-25.83,22.68,-39.20,-18.21,-0.28,79.55,-27.70,-13.74,-2.84
4,2.75,23.25,21.13,-17.27,-2.71,-74.53,-24.05,5.81,-9.07,-25.86,22.71,-39.41,-18.21,-0.28,79.55,-27.70,-13.74,-2.84
4,2.75,23.25,21.13,-17.27,-2.71,-74.53,-24.05,5.81,-9.07,-25.86,22.71,-39.41,-18.21,-0.28,79.55,-27.70,-13.74,-2.84
4,2.75,23.25,21.13,-17.27,-2.71,-74.53,-24.05,5.81,-9.07,-25.86,22.71,-39.41,-18.21,-0.28,79.55,-27.70,-13.74,-2.84
4,2.75,23.25,21.13,-17.23,-2.79,-74.57,-23.32,5.55,-10.43,-25.86,22.71,-39.41,-18.21,-0.28,79.55,-27.70,-13.74,-2.84
4,2.75,23.25,21.13,-17.23,-2.79,-74.57,-23.32,5.55,-10.43,-25.86,22.71,-39.41,-18.22,-1.23,80.21,-26.64,-13.64,-2.79
4,2.75,23.25,21.13,-17.23,-2.79,-74.57,-23.32,5.55,-10.43,-25.86,22.71,-39.41,-18.22,-1.23,80.21,-26.64,-13.64,-2.79
4,2.75,23.25,21.13,-17.23,-2.79,-74.57,-23.32,5.55,-10.43,-25.97,22.68,-39.57,-18.22,-1.23,80.21,-26.64,-13.64,-2.79
4,4.02,23.30,20.38,-17.23,-2.79,-74.57,-23.32,5.55,-10.43,-25.97,22.68,-39.57,-18.22,-1.23,80.21,-26.64,-13.64,-2.79
4,4.02,23.30,20.38,-17.23,-2.79,-74.57,-23.32,5.55,-10.43,-25.97,22.68,-39.57,-18.22,-1.23,80.21,-26.64,-13.64,-2.79
4,4.02,23.30,20.38,-17.25,-2.79,-74.67,-23.32,5.55,-10.43,-25.97,22.68,-39.57,-18.22,-1.23,80.21,-27.90,-12.84,-2.49
4,4.02,23.30,20.38,-17.25,-2.79,-74.67,-23.72,6.67,-9.27,-25.97,22.68,-39.57,-18.22,-1.23,80.21,-27.90,-12.84,-2.49
4,4.02,23.30,20.38,-17.25,-2.79,-74.67,-23.72,6.67,-9.27,-25.97,22.68,-39.57,-19.88,-1.09,78.58,-27.90,-12.84,-2.49
4,4.02,23.30,20.38,-17.25,-2.79,-74.67,-23.72,6.67,-9.27,-25.89,22.71,-39.47,-19.88,-1.09,78.58,-27.90,-12.84,-2.49
4,4.02,23.30,20.38,-17.25,-2.79,-74.67,-23.72,6.67,-9.27,-25.89,22.71,-39.47,-19.88,-1.09,78.58,-27.90,-12.84,-2.49
4,5.72,23.48,20.49,-17.25,-2.79,-74.67,-23.72,6.67,-9.27,-25.89,22.71,-39.47,-19.88,-1.09,78.58,-27.90,-12.84,-2.49
4,5.72,23.48,20.49,-17.19,-2.69,-74.70,-23.72,6.67,-9.27,-25.89,22.71,-39.47,-19.88,-1.09,78.58,-27.52,-13.22,-2.28
4,5.72,23.48,20.49,-17.19,-2.69,-74.70,-23.89,6.03,-9.53,-25.89,22.71,-39.47,-19.88,-1.09,78.58,-27.52,-13.22,-2.28
4,5.72,23.48,20.49,-17.19,-2.69,-74.70,-23.89,6.03,-9.53,-25.89,22.71,-39.47,-19.44,-0.77,79.83,-27.52,-13.22,-2.28
4,5.72,23.48,20.49,-17.19,-2.69,-74.70,-23.89,6.03,-9.53,-25.71,22.78,-39.53,-19.44,-0.77,79.83,-27.52,-13.22,-2.28
4,5.72,23.48,20.49,-17.19,-2.69,-74.70,-23.89,6.03,-9.53,-25.71,22.78,-39.53,-19.44,-0.77,79.83,-27.52,-13.22,-2.28
4,5.72,23.48,20.49,-17.19,-2.69,-74.70,-23.89,6.03,-9.53,-25.71,22.78,-39.53,-19.44,-0.77,79.83,-27.52,-13.22,-2.28
4,6.73,23.39,19.79,-17.18,-2.72,-74.74,-23.89,6.03,-9.53,-25.71,22.78,-39.53,-19.44,-0.77,79.83,-27.29,-13.63,-1.36
4,6.73,23.39,19.79,-17.18,-2.72,-74.74,-23.89,6.03,-9.53,-25.71,22.78,-39.53,-19.44,-0.77,79.83,-27.29,-13.63,-1.36
4,6.73,23.39,19.79,-17.18,-2.72,-74.74,-22.98,5.98,-10.55,-25.71,22.78,-39.53,-20.15,-1.76,79.65,-27.29,-13.63,-1.36
4,6.73,23.39,19.79,-17.18,-2.72,-74.74,-22.98,5.98,-10.55,-25.71,22.66,-39.59,-20.15,-1.76,79.65,-27.29,-13.63,-1.36
4,6.73,23.39,19.79,-17.18,-2.72,-74.74,-22.98,5.98,-10.55,-25.71,22.66,-39.59,-20.15,-1.76,79.65,-27.29,-13.63,-1.36
4,6.73,23.39,19.79,-17.18,-2.72,-74.74,-22.98,5.98,-10.55,-25.71,22.66,-39.59,-20.15,-1.76,79.65,-27.29,-13.63,-1.36
4,6.73,23.39,19.79,-17.10,-2.73,-74.75,-22.98,5.98,-10.55,-25.71,22.66,-39.59,-20.15,-1.76,79.65,-26.71,-13.24,-3.14
4,7.58,23.10,20.08,-17.10,-2.73,-74.75,-22.98,5.98,-10.55,-25.71,22.66,-39.59,-20.15,-1.76,79.65,-26.71,-13.24,-3.14
4,7.58,23.10,20.08,-17.10,-2.73,-74.75,-23.51,6.41,-9.74,-25.71,22.66,-39.59,-18.56,-0.59,79.62,-26.71,-13.24,-3.14
4,7.58,23.10,20.08,-17.10,-2.73,-74.75,-23.51,6.41,-9.74,-25.61,22.71,-39.72,-18.56,-0.59,79.62,-26.71,-13.24,-3.14
4,7.58,23.10,20.08,-17.10,-2.73,-74.75,-23.51,6.41,-9.74,-25.61,22.71,-39.72,-18.56,-0.59,79.62,-26.71,-13.24,-3.14
4,7.58,23.10,20.08,-17.10,-2.73,-74.75,-23.51,6.41,-9.74,-25.61,22.71,-39.72,-18.56,-0.59,79.62,-26.71,-13.24,-3.14
4,7.58,23.10,20.08,-17.10,-2.75,-74.67,-23.51,6.41,-9.74,-25.61,22.71,-39.72,-18.56,-0.59,79.62,-28.19,-12.96,-1.77
4,7.58,23.10,20.08,-17.10,-2.75,-74.67,-23.51,6.41,-9.74,-25.61,22.71,-39.72,-18.56,-0.59,79.62,-28.19,-12.96,-1.77
4,7.45,23.29,19.13,-17.10,-2.75,-74.67,-23.51,6.41,-9.74,-25.61,22.71,-39.72,-18.56,-0.59,79.62,-28.19,-12.96,-1.77
4,7.45,23.29,19.13,-17.10,-2.75,-74.67,-23.01,6.13,-9.62,-25.67,22.67,-39.89,-19.21,-1.78,79.49,-28.19,-12.96,-1.77
4,7.45,23.29,19.13,-17.10,-2.75,-74.67,-23.01,6.13,-9.62,-25.67,22.67,-39.89,-19.21,-1.78,79.49,-28.19,-12.96,-1.77
4,7.45,23.29,19.13,-17.10,-2.75,-74.67,-23.01,6.13,-9.62,-25.67,22.67,-39.89,-19.21,-1.78,79.49,-28.19,-12.96,-1.77
4,7.45,23.29,19.13,-17.16,-2.82,-74.83,-23.01,6.13,-9.62,-25.67,22.67,-39.89,-19.21,-1.78,79.49,-27.16,-13.96,-2.64
4,7.45,23.29,19.13,-17.16,-2.82,-74.83,-23.01,6.13,-9.62,-25.67,22.67,-39.89,-19.21,-1.78,79.49,-27.16,-13.96,-2.64
4,7.45,23.29,19.13,-17.16,-2.82,-74.83,-23.01,6.13,-9.62,-25.67,22.67,-39.89,-19.21,-1.78,79.49,-27.16,-13.96,-2.64
4,7.47,23.55,19.92,-17.16,-2.82,-74.83,-23.39,5.82,-9.40,-25.53,22.48,-39.76,-19.20,-0.78,79.91,-27.16,-13.96,-2.64
4,7.47,23.55,19.92,-17.16,-2.82,-74.83,-23.39,5.82,-9.40,-25.53,22.48,-39.76,-19.20,-0.78,79.91,-27.16,-13.96,-2.64
4,7.47,23.55,19.92,-17.16,-2.82,-74.83,-23.39,5.82,-9.40,-25.53,22.48,-39.76,-19.20,-0.78,79.91,-27.16,-13.96,-2.64
4,7.47,23.55,19.92,-17.12,-2.74,-74.91,-23.39,5.82,-9.40,-25.53,22.48,-39.76,-19.20,-0.78,79.91,-27.62,-12.24,-2.19
4,7.47,23.55,19.92,-17.12,-2.74,-74.91,-23.39,5.82,-9.40,-25.53,22.48,-39.76,-19.20,-0.78,79.91,-27.62,-12.24,-2.19
4,7.47,23.55,19.92,-17.12,-2.74,-74.91,-23.39,5.82,-9.40,-25.53,22.48,-39.76,-19.20,-0.78,79.91,-27.62,-12.24,-2.19
4,7.47,23.55,19.92,-17.12,-2.74,-74.91,-23.39,5.82,-9.40,-25.36,22.47,-39.63,-18.83,-1.70,80.38,-27.62,-12.24,-2.19
4,6.88,24.21,19.88,-17.12,-2.74,-74.91,-22.80,5.51,-9.79,-25.36,22.47,-39.63,-18.83,-1.70,80.38,-27.62,-12.24,-2.19
4,6.88,24.21,19.88,-17.12,-2.74,-74.91,-22.80,5.51,-9.79,-25.36,22.47,-39.63,-18.83,-1.70,80.38,-27.62,-12.24,-2.19
4,6.88,24.21,19.88,-17.06,-2.66,-74.79,-22.80,5.51,-9.79,-25.36,22.47,-39.63,-18.83,-1.70,80.38,-28.33,-13.17,-2.28
4,6.88,24.21,19.88,-17.06,-2.66,-74.79,-22.80,5.51,-9.79,-25.36,22.47,-39.63,-18.83,-1.70,80.38,-28.33,-13.17,-2.28
4,6.88,24.21,19.88,-17.06,-2.66,-74.79,-22.80,5.51,-9.79,-25.36,22.47,-39.63,-18.83,-1.70,80.38,-28.33,-13.17,-2.28
4,6.88,24.21,19.88,-17.06,-2.66,-74.79,-22.80,5.51,-9.79,-25.50,22.53,-39.82,-18.83,-1.70,80.38,-28.33,-13.17,-2.28
4,6.88,24.21,19.88,-17.06,-2.66,-74.79,-22.80,5.51,-9.79,-25.50,22.53,-39.82,-18.98,-0.50,78.56,-28.33,-13.17,-2.28
4,7.54,23.46,20.31,-17.06,-2.66,-74.79,-23.61,5.32,-10.28,-25.50,22.53,-39.82,-18.98,-0.50,78.56,-28.33,-13.17,-2.28
